7.5848924e1 -2.0e1 -1.51697845e3 -1.51697845e3
7.7161923e1 -2.0e1 -1.54323853e3 -1.54323853e3
7.8474922e1 -2.0e1 -1.56949829e3 -1.56949829e3
7.9787921e1 -2.0e1 -1.59575836e3 -1.59575836e3
8.110092e1 -2.0e1 -1.62201843e3 -1.62201843e3
8.2413919e1 -2.0e1 -1.6482785e3 -1.6482785e3
8.3726918e1 -2.0e1 -1.67453827e3 -1.67453827e3
8.5039917e1 -2.0e1 -1.70079834e3 -1.70079834e3
8.6352916e1 -2.0e1 -1.72705841e3 -1.72705841e3
8.7665915e1 -2.0e1 -1.75331818e3 -1.75331818e3
8.8978914e1 -2.0e1 -1.77957825e3 -1.77957825e3
9.0291913e1 -2.0e1 -1.80583832e3 -1.80583832e3
9.1604912e1 -2.0e1 -1.83209839e3 -1.83209839e3
9.2917911e1 -2.0e1 -1.85835815e3 -1.85835815e3
9.423091e1 -2.0e1 -1.88461823e3 -1.88461823e3
9.5543909e1 -2.0e1 -1.9108783e3 -1.9108783e3
9.6856908e1 -2.0e1 -1.93713806e3 -1.93713806e3
9.8169907e1 -2.0e1 -1.96339813e3 -1.96339813e3
9.9482906e1 -2.0e1 -1.9896582e3 -1.9896582e3
1.00795905e2 -2.0e1 -2.015918e3 -2.015918e3
1.0210889e2 -2.0e1 -2.0421783e3 -2.0421783e3
1.0342188e2 -2.0e1 -2.0684387e3 -2.0684387e3
1.0473486e2 -2.0e1 -2.094696e3 -2.094696e3
1.0604785e2 -2.0e1 -2.1209564e3 -2.1209564e3
1.0736084e2 -2.0e1 -2.1472168e3 -2.1472168e3
1.0867383e2 -2.0e1 -2.1734772e3 -2.1734772e3
1.0998682e2 -2.0e1 -2.1997375e3 -2.1997375e3

-2.0e1 -1.8687001e1 3.7373993e2 3.7373993e2
-1.8687001e1 -1.8687001e1 3.4920383e2 3.4920383e2
-1.7374002e1 -1.8687001e1 3.2466801e2 3.2466801e2
-1.6061003e1 -1.8687001e1 3.0013193e2 3.0013193e2
-1.4748004e1 -1.8687001e1 2.7559584e2 2.7559584e2
-1.3435005e1 -1.8687001e1 2.5105974e2 2.5105974e2
-1.2122006e1 -1.8687001e1 2.2652394e2 2.2652394e2
-1.0809007e1 -1.8687001e1 2.0198784e2 2.0198784e2
-9.496008e0 -1.8687001e1 1.77451872e2 1.77451872e2
-8.183009e0 -1.8687001e1 1.52915866e2 1.52915866e2
-6.87001e0 -1.8687001e1 1.28379858e2 1.28379858e2
-5.5570111e0 -1.8687001e1 1.03843852e2 1.03843852e2
-4.2440121e0 -1.8687001e1 7.9307845e1 7.9307845e1
-2.9310132e0 -1.8687001e1 5.4771838e1 5.4771838e1
-1.6180142e0 -1.8687001e1 3.023583e1 3.023583e1
-3.050153e-1 -1.8687001e1 5.699819e0 5.699819e0
1.0079837e0 -1.8687001e1 -1.8836182e1 -1.8836182e1
2.3209827e0 -1.8687001e1 -4.3372188e1 -4.3372188e1
3.6339816e0 -1.8687001e1 -6.7908195e1 -6.7908195e1
4.9469806e0 -1.8687001e1 -9.2444202e1 -9.2444202e1
6.2599796e0 -1.8687001e1 -1.1698021e2 -1.1698021e2
7.5729785e0 -1.8687001e1 -1.41516216e2 -1.41516216e2
8.8859775e0 -1.8687001e1 -1.66052223e2 -1.66052223e2
1.01989764e1 -1.8687001e1 -1.905882e2 -1.905882e2
1.1511975e1 -1.8687001e1 -2.1512428e2 -2.1512428e2
1.2824974e1 -1.8687001e1 -2.396601e2 -2.396601e2
1.4137973e1 -1.8687001e1 -2.6419618e2 -2.6419618e2
1.5450972e1 -1.8687001e1 -2.8873228e2 -2.8873228e2
1.6763971e1 -1.8687001e1 -3.1326837e2 -3.1326837e2
1.807697e1 -1.8687001e1 -3.3780418e2 -3.3780418e2
1.9389969e1 -1.8687001e1 -3.6234027e2 -3.6234027e2
2.0702968e1 -1.8687001e1 -3.8687636e2 -3.8687636e2
2.2015967e1 -1.8687001e1 -4.1141217e2 -4.1141217e2
2.3328966e1 -1.8687001e1 -4.3594826e2 -4.3594826e2
2.4641965e1 -1.8687001e1 -4.6048436e2 -4.6048436e2
2.5954964e1 -1.8687001e1 -4.8502045e2 -4.8502045e2
2.7267963e1 -1.8687001e1 -5.0955626e2 -5.0955626e2
2.8580962e1 -1.8687001e1 -5.3409235e2 -5.3409235e2
2.989396e1 -1.8687001e1 -5.5862845e2 -5.5862845e2
3.120696e1 -1.8687001e1 -5.8316425e2 -5.8316425e2
3.2519958e1 -1.8687001e1 -6.0770035e2 -6.0770035e2
3.3832957e1 -1.8687001e1 -6.3223643e2 -6.3223643e2
3.5145956e1 -1.8687001e1 -6.5677225e2 -6.5677225e2
3.6458955e1 -1.8687001e1 -6.8130833e2 -6.8130833e2
3.7771954e1 -1.8687001e1 -7.0584442e2 -7.0584442e2
3.9084953e1 -1.8687001e1 -7.3038023e2 -7.3038023e2
4.0397952e1 -1.8687001e1 -7.5491632e2 -7.5491632e2
4.1710951e1 -1.8687001e1 -7.7945242e2 -7.7945242e2
4.302395e1 -1.8687001e1 -8.0398851e2 -8.0398851e2
4.4336949e1 -1.8687001e1 -8.2852432e2 -8.2852432e2
4.5649948e1 -1.8687001e1 -8.5306041e2 -8.5306041e2
4.6962947e1 -1.8687001e1 -8.775965e2 -8.775965e2
4.8275946e1 -1.8687001e1 -9.0213231e2 -9.0213231e2
4.9588945e1 -1.8687001e1 -9.2666841e2 -9.2666841e2
5.0901944e1 -1.8687001e1 -9.512045e2 -9.512045e2
5.2214943e1 -1.8687001e1 -9.7574059e2 -9.7574059e2
5.3527942e1 -1.8687001e1 -1.0002764e3 -1.0002764e3
5.4840941e1 -1.8687001e1 -1.02481248e3 -1.02481248e3
5.615394e1 -1.8687001e1 -1.04934859e3 -1.04934859e3
5.7466939e1 -1.8687001e1 -1.07388438e3 -1.07388438e3
5.8779938e1 -1.8687001e1 -1.09842049e3 -1.09842049e3
6.0092937e1 -1.8687001e1 -1.12295657e3 -1.12295657e3
6.1405936e1 -1.8687001e1 -1.14749239e3 -1.14749239e3
6.2718935e1 -1.8687001e1 -1.17202847e3 -1.17202847e3
6.4031934e1 -1.8687001e1 -1.19656456e3 -1.19656456e3
6.5344933e1 -1.8687001e1 -1.22110066e3 -1.22110066e3
6.6657932e1 -1.8687001e1 -1.24563646e3 -1.24563646e3
6.797093e1 -1.8687001e1 -1.27017256e3 -1.27017256e3
6.928393e1 -1.8687001e1 -1.29470865e3 -1.29470865e3
7.0596928e1 -1.8687001e1 -1.31924446e3 -1.31924446e3
7.1909927e1 -1.8687001e1 -1.34378055e3 -1.34378055e3
7.3222926e1 -1.8687001e1 -1.36831665e3 -1.36831665e3
7.4535925e1 -1.8687001e1 -1.39285245e3 -1.39285245e3
7.5848924e1 -1.8687001e1 -1.41738855e3 -1.41738855e3
7.7161923e1 -1.8687001e1 -1.44192464e3 -1.44192464e3
7.8474922e1 -1.8687001e1 -1.46646045e3 -1.46646045e3
7.9787921e1 -1.8687001e1 -1.49099654e3 -1.49099654e3
8.110092e1 -1.8687001e1 -1.51553262e3 -1.51553262e3
8.2413919e1 -1.8687001e1 -1.54006873e3 -1.54006873e3
8.3726918e1 -1.8687001e1 -1.56460452e3 -1.56460452e3
8.5039917e1 -1.8687001e1 -1.58914063e3 -1.58914063e3
8.6352916e1 -1.8687001e1 -1.61367671e3 -1.61367671e3
8.7665915e1 -1.8687001e1 -1.63821252e3 -1.63821252e3
8.8978914e1 -1.8687001e1 -1.66274861e3 -1.66274861e3
9.0291913e1 -1.8687001e1 -1.6872847e3 -1.6872847e3
9.1604912e1 -1.8687001e1 -1.7118208e3 -1.7118208e3
9.2917911e1 -1.8687001e1 -1.7363566e3 -1.7363566e3
9.423091e1 -1.8687001e1 -1.7608927e3 -1.7608927e3
9.5543909e1 -1.8687001e1 -1.78542879e3 -1.78542879e3
9.6856908e1 -1.8687001e1 -1.8099646e3 -1.8099646e3
9.8169907e1 -1.8687001e1 -1.83450069e3 -1.83450069e3
9.9482906e1 -1.8687001e1 -1.85903679e3 -1.85903679e3
1.00795905e2 -1.8687001e1 -1.8835725e3 -1.8835725e3
1.0210889e2 -1.8687001e1 -1.9081088e3 -1.9081088e3
1.0342188e2 -1.8687001e1 -1.9326453e3 -1.9326453e3
1.0473486e2 -1.8687001e1 -1.9571788e3 -1.9571788e3
1.0604785e2 -1.8687001e1 -1.9817152e3 -1.9817152e3
1.0736084e2 -1.8687001e1 -2.0062515e3 -2.0062515e3
1.0867383e2 -1.8687001e1 -2.030788e3 -2.030788e3
1.0998682e2 -1.8687001e1 -2.0553242e3 -2.0553242e3

-2.0e1 -1.7374002e1 3.4748016e2 3.4748016e2
-1.8687001e1 -1.7374002e1 3.2466801e2 3.2466801e2
-1.7374002e1 -1.7374002e1 3.0185616e2 3.0185616e2
-1.6061003e1 -1.7374002e1 2.7904402e2 2.7904402e2
-1.4748004e1 -1.7374002e1 2.5623189e2 2.5623189e2
-1.3435005e1 -1.7374002e1 2.3341975e2 2.3341975e2
-1.2122006e1 -1.7374002e1 2.1060788e2 2.1060788e2
-1.0809007e1 -1.7374002e1 1.8779575e2 1.8779575e2
-9.496008e0 -1.7374002e1 1.64983725e2 1.64983725e2
-8.183009e0 -1.7374002e1 1.4217167e2 1.4217167e2
-6.87001e0 -1.7374002e1 1.19359616e2 1.19359616e2
-5.5570111e0 -1.7374002e1 9.6547562e1 9.6547562e1
-4.2440121e0 -1.7374002e1 7.3735506e1 7.3735506e1
-2.9310132e0 -1.7374002e1 5.0923451e1 5.0923451e1
-1.6180142e0 -1.7374002e1 2.8111397e1 2.8111397e1
-3.050153e-1 -1.7374002e1 5.2993375e0 5.2993375e0
1.0079837e0 -1.7374002e1 -1.751271e1 -1.751271e1
2.3209827e0 -1.7374002e1 -4.0324765e1 -4.0324765e1
3.6339816e0 -1.7374002e1 -6.3136821e1 -6.3136821e1
4.9469806e0 -1.7374002e1 -8.5948875e1 -8.5948875e1
6.2599796e0 -1.7374002e1 -1.0876093e2 -1.0876093e2
7.5729785e0 -1.7374002e1 -1.31572984e2 -1.31572984e2
8.8859775e0 -1.7374002e1 -1.54385039e2 -1.54385039e2
1.01989764e1 -1.7374002e1 -1.7719707e2 -1.7719707e2
1.1511975e1 -1.7374002e1 -2.000092e2 -2.000092e2
1.2824974e1 -1.7374002e1 -2.2282106e2 -2.2282106e2
1.4137973e1 -1.7374002e1 -2.456332e2 -2.456332e2
1.5450972e1 -1.7374002e1 -2.6844533e2 -2.6844533e2
1.6763971e1 -1.7374002e1 -2.9125746e2 -2.9125746e2
1.807697e1 -1.7374002e1 -3.1406934e2 -3.1406934e2
1.9389969e1 -1.7374002e1 -3.3688147e2 -3.3688147e2
2.0702968e1 -1.7374002e1 -3.596936e2 -3.596936e2
2.2015967e1 -1.7374002e1 -3.8250548e2 -3.8250548e2
2.3328966e1 -1.7374002e1 -4.0531761e2 -4.0531761e2
2.4641965e1 -1.7374002e1 -4.2812975e2 -4.2812975e2
2.5954964e1 -1.7374002e1 -4.5094188e2 -4.5094188e2
2.7267963e1 -1.7374002e1 -4.7375374e2 -4.7375374e2
2.8580962e1 -1.7374002e1 -4.9656587e2 -4.9656587e2
2.989396e1 -1.7374002e1 -5.1937802e2 -5.1937802e2
3.120696e1 -1.7374002e1 -5.4218988e2 -5.4218988e2
3.2519958e1 -1.7374002e1 -5.6500201e2 -5.6500201e2
3.3832957e1 -1.7374002e1 -5.8781415e2 -5.8781415e2
3.5145956e1 -1.7374002e1 -6.1062602e2 -6.1062602e2
3.6458955e1 -1.7374002e1 -6.3343816e2 -6.3343816e2
3.7771954e1 -1.7374002e1 -6.5625029e2 -6.5625029e2
3.9084953e1 -1.7374002e1 -6.7906216e2 -6.7906216e2
4.0397952e1 -1.7374002e1 -7.018743e2 -7.018743e2
4.1710951e1 -1.7374002e1 -7.2468643e2 -7.2468643e2
4.302395e1 -1.7374002e1 -7.4749857e2 -7.4749857e2
4.4336949e1 -1.7374002e1 -7.7031042e2 -7.7031042e2
4.5649948e1 -1.7374002e1 -7.9312256e2 -7.9312256e2
4.6962947e1 -1.7374002e1 -8.159347e2 -8.159347e2
4.8275946e1 -1.7374002e1 -8.3874657e2 -8.3874657e2
4.9588945e1 -1.7374002e1 -8.615587e2 -8.615587e2
5.0901944e1 -1.7374002e1 -8.8437083e2 -8.8437083e2
5.2214943e1 -1.7374002e1 -9.0718297e2 -9.0718297e2
5.3527942e1 -1.7374002e1 -9.2999484e2 -9.2999484e2
5.4840941e1 -1.7374002e1 -9.5280698e2 -9.5280698e2
5.615394e1 -1.7374002e1 -9.7561911e2 -9.7561911e2
5.7466939e1 -1.7374002e1 -9.9843098e2 -9.9843098e2
5.8779938e1 -1.7374002e1 -1.02124312e3 -1.02124312e3
6.0092937e1 -1.7374002e1 -1.04405525e3 -1.04405525e3
6.1405936e1 -1.7374002e1 -1.06686711e3 -1.06686711e3
6.2718935e1 -1.7374002e1 -1.08967924e3 -1.08967924e3
6.4031934e1 -1.7374002e1 -1.11249138e3 -1.11249138e3
6.5344933e1 -1.7374002e1 -1.13530351e3 -1.13530351e3
6.6657932e1 -1.7374002e1 -1.15811539e3 -1.15811539e3
6.797093e1 -1.7374002e1 -1.18092752e3 -1.18092752e3
6.928393e1 -1.7374002e1 -1.20373965e3 -1.20373965e3
7.0596928e1 -1.7374002e1 -1.22655153e3 -1.22655153e3
7.1909927e1 -1.7374002e1 -1.24936366e3 -1.24936366e3
7.3222926e1 -1.7374002e1 -1.2721758e3 -1.2721758e3
7.4535925e1 -1.7374002e1 -1.29498766e3 -1.29498766e3
7.5848924e1 -1.7374002e1 -1.31779979e3 -1.31779979e3
7.7161923e1 -1.7374002e1 -1.34061192e3 -1.34061192e3
7.8474922e1 -1.7374002e1 -1.3634238e3 -1.3634238e3
7.9787921e1 -1.7374002e1 -1.38623593e3 -1.38623593e3
8.110092e1 -1.7374002e1 -1.40904807e3 -1.40904807e3
8.2413919e1 -1.7374002e1 -1.4318602e3 -1.4318602e3
8.3726918e1 -1.7374002e1 -1.45467207e3 -1.45467207e3
8.5039917e1 -1.7374002e1 -1.4774842e3 -1.4774842e3
8.6352916e1 -1.7374002e1 -1.50029634e3 -1.50029634e3
8.7665915e1 -1.7374002e1 -1.52310822e3 -1.52310822e3
8.8978914e1 -1.7374002e1 -1.54592035e3 -1.54592035e3
9.0291913e1 -1.7374002e1 -1.56873248e3 -1.56873248e3
9.1604912e1 -1.7374002e1 -1.59154462e3 -1.59154462e3
9.2917911e1 -1.7374002e1 -1.61435648e3 -1.61435648e3
9.423091e1 -1.7374002e1 -1.63716861e3 -1.63716861e3
9.5543909e1 -1.7374002e1 -1.65998074e3 -1.65998074e3
9.6856908e1 -1.7374002e1 -1.68279262e3 -1.68279262e3
9.8169907e1 -1.7374002e1 -1.70560475e3 -1.70560475e3
9.9482906e1 -1.7374002e1 -1.72841689e3 -1.72841689e3
1.00795905e2 -1.7374002e1 -1.7512286e3 -1.7512286e3
1.0210889e2 -1.7374002e1 -1.7740411e3 -1.7740411e3
1.0342188e2 -1.7374002e1 -1.7968535e3 -1.7968535e3
1.0473486e2 -1.7374002e1 -1.8196632e3 -1.8196632e3
1.0604785e2 -1.7374002e1 -1.8424756e3 -1.8424756e3
1.0736084e2 -1.7374002e1 -1.8652881e3 -1.8652881e3
1.0867383e2 -1.7374002e1 -1.8881004e3 -1.8881004e3
1.0998682e2 -1.7374002e1 -1.9109128e3 -1.9109128e3

-2.0e1 -1.6061003e1 3.212201e2 3.212201e2
-1.8687001e1 -1.6061003e1 3.0013193e2 3.0013193e2
-1.7374002e1 -1.6061003e1 2.7904402e2 2.7904402e2
-1.6061003e1 -1.6061003e1 2.5795586e2 2.5795586e2
-1.4748004e1 -1.6061003e1 2.368677e2 2.368677e2
-1.3435005e1 -1.6061003e1 2.1577956e2 2.1577956e2
-1.2122006e1 -1.6061003e1 1.9469164e2 1.9469164e2
-1.0809007e1 -1.6061003e1 1.7360349e2 1.7360349e2
-9.496008e0 -1.6061003e1 1.52515433e2 1.52515433e2
-8.183009e0 -1.6061003e1 1.3142735e2 1.3142735e2
-6.87001e0 -1.6061003e1 1.10339268e2 1.10339268e2
-5.5570111e0 -1.6061003e1 8.9251186e1 8.9251186e1
-4.2440121e0 -1.6061003e1 6.8163103e1 6.8163103e1
-2.9310132e0 -1.6061003e1 4.707502e1 4.707502e1
-1.6180142e0 -1.6061003e1 2.5986938e1 2.5986938e1
-3.050153e-1 -1.6061003e1 4.8988515e0 4.8988515e0
1.0079837e0 -1.6061003e1 -1.6189226e1 -1.6189226e1
2.3209827e0 -1.6061003e1 -3.7277307e1 -3.7277307e1
3.6339816e0 -1.6061003e1 -5.836539e1 -5.836539e1
4.9469806e0 -1.6061003e1 -7.9453473e1 -7.9453473e1
6.2599796e0 -1.6061003e1 -1.00541554e2 -1.00541554e2
7.5729785e0 -1.6061003e1 -1.21629637e2 -1.21629637e2
8.8859775e0 -1.6061003e1 -1.4271772e2 -1.4271772e2
1.01989764e1 -1.6061003e1 -1.6380577e2 -1.6380577e2
1.1511975e1 -1.6061003e1 -1.8489392e2 -1.8489392e2
1.2824974e1 -1.6061003e1 -2.0598184e2 -2.0598184e2
1.4137973e1 -1.6061003e1 -2.2706999e2 -2.2706999e2
1.5450972e1 -1.6061003e1 -2.4815814e2 -2.4815814e2
1.6763971e1 -1.6061003e1 -2.692463e2 -2.692463e2
1.807697e1 -1.6061003e1 -2.9033421e2 -2.9033421e2
1.9389969e1 -1.6061003e1 -3.1142238e2 -3.1142238e2
2.0702968e1 -1.6061003e1 -3.3251053e2 -3.3251053e2
2.2015967e1 -1.6061003e1 -3.5359843e2 -3.5359843e2
2.3328966e1 -1.6061003e1 -3.746866e2 -3.746866e2
2.4641965e1 -1.6061003e1 -3.9577475e2 -3.9577475e2
2.5954964e1 -1.6061003e1 -4.168629e2 -4.168629e2
2.7267963e1 -1.6061003e1 -4.3795082e2 -4.3795082e2
2.8580962e1 -1.6061003e1 -4.5903897e2 -4.5903897e2
2.989396e1 -1.6061003e1 -4.8012714e2 -4.8012714e2
3.120696e1 -1.6061003e1 -5.0121504e2 -5.0121504e2
3.2519958e1 -1.6061003e1 -5.2230319e2 -5.2230319e2
3.3832957e1 -1.6061003e1 -5.4339136e2 -5.4339136e2
3.5145956e1 -1.6061003e1 -5.6447926e2 -5.6447926e2
3.6458955e1 -1.6061003e1 -5.8556741e2 -5.8556741e2
3.7771954e1 -1.6061003e1 -6.0665558e2 -6.0665558e2
3.9084953e1 -1.6061003e1 -6.2774348e2 -6.2774348e2
4.0397952e1 -1.6061003e1 -6.4883165e2 -6.4883165e2
4.1710951e1 -1.6061003e1 -6.699198e2 -6.699198e2
4.302395e1 -1.6061003e1 -6.9100795e2 -6.9100795e2
4.4336949e1 -1.6061003e1 -7.1209587e2 -7.1209587e2
4.5649948e1 -1.6061003e1 -7.3318402e2 -7.3318402e2
4.6962947e1 -1.6061003e1 -7.5427217e2 -7.5427217e2
4.8275946e1 -1.6061003e1 -7.7536009e2 -7.7536009e2
4.9588945e1 -1.6061003e1 -7.9644824e2 -7.9644824e2
5.0901944e1 -1.6061003e1 -8.1753639e2 -8.1753639e2
5.2214943e1 -1.6061003e1 -8.3862456e2 -8.3862456e2
5.3527942e1 -1.6061003e1 -8.5971246e2 -8.5971246e2
5.4840941e1 -1.6061003e1 -8.8080063e2 -8.8080063e2
5.615394e1 -1.6061003e1 -9.0188878e2 -9.0188878e2
5.7466939e1 -1.6061003e1 -9.2297668e2 -9.2297668e2
5.8779938e1 -1.6061003e1 -9.4406485e2 -9.4406485e2
6.0092937e1 -1.6061003e1 -9.65153e2 -9.65153e2
6.1405936e1 -1.6061003e1 -9.862409e2 -9.862409e2
6.2718935e1 -1.6061003e1 -1.00732907e3 -1.00732907e3
6.4031934e1 -1.6061003e1 -1.02841722e3 -1.02841722e3
6.5344933e1 -1.6061003e1 -1.04950539e3 -1.04950539e3
6.6657932e1 -1.6061003e1 -1.07059329e3 -1.07059329e3
6.797093e1 -1.6061003e1 -1.09168144e3 -1.09168144e3
6.928393e1 -1.6061003e1 -1.1127696e3 -1.1127696e3
7.0596928e1 -1.6061003e1 -1.13385751e3 -1.13385751e3
7.1909927e1 -1.6061003e1 -1.15494566e3 -1.15494566e3
7.3222926e1 -1.6061003e1 -1.17603383e3 -1.17603383e3
7.4535925e1 -1.6061003e1 -1.19712173e3 -1.19712173e3
7.5848924e1 -1.6061003e1 -1.21820988e3 -1.21820988e3
7.7161923e1 -1.6061003e1 -1.23929805e3 -1.23929805e3
7.8474922e1 -1.6061003e1 -1.26038596e3 -1.26038596e3
7.9787921e1 -1.6061003e1 -1.28147412e3 -1.28147412e3
8.110092e1 -1.6061003e1 -1.30256227e3 -1.30256227e3
8.2413919e1 -1.6061003e1 -1.32365042e3 -1.32365042e3
8.3726918e1 -1.6061003e1 -1.34473834e3 -1.34473834e3
8.5039917e1 -1.6061003e1 -1.36582649e3 -1.36582649e3
8.6352916e1 -1.6061003e1 -1.38691464e3 -1.38691464e3
8.7665915e1 -1.6061003e1 -1.40800256e3 -1.40800256e3
8.8978914e1 -1.6061003e1 -1.42909071e3 -1.42909071e3
9.0291913e1 -1.6061003e1 -1.45017888e3 -1.45017888e3
9.1604912e1 -1.6061003e1 -1.47126703e3 -1.47126703e3
9.2917911e1 -1.6061003e1 -1.49235493e3 -1.49235493e3
9.423091e1 -1.6061003e1 -1.5134431e3 -1.5134431e3
9.5543909e1 -1.6061003e1 -1.53453125e3 -1.53453125e3
9.6856908e1 -1.6061003e1 -1.55561916e3 -1.55561916e3
9.8169907e1 -1.6061003e1 -1.57670732e3 -1.57670732e3
9.9482906e1 -1.6061003e1 -1.59779547e3 -1.59779547e3
1.00795905e2 -1.6061003e1 -1.6188834e3 -1.6188834e3
1.0210889e2 -1.6061003e1 -1.6399718e3 -1.6399718e3
1.0342188e2 -1.6061003e1 -1.6610602e3 -1.6610602e3
1.0473486e2 -1.6061003e1 -1.682146e3 -1.682146e3
1.0604785e2 -1.6061003e1 -1.7032344e3 -1.7032344e3
1.0736084e2 -1.6061003e1 -1.7243228e3 -1.7243228e3
1.0867383e2 -1.6061003e1 -1.7454112e3 -1.7454112e3
1.0998682e2 -1.6061003e1 -1.7664996e3 -1.7664996e3

-2.0e1 -1.4748004e1 2.9496002e2 2.9496002e2
-1.8687001e1 -1.4748004e1 2.7559584e2 2.7559584e2
-1.7374002e1 -1.4748004e1 2.5623189e2 2.5623189e2
-1.6061003e1 -1.4748004e1 2.368677e2 2.368677e2
-1.4748004e1 -1.4748004e1 2.1750352e2 2.1750352e2
-1.3435005e1 -1.4748004e1 1.9813936e2 1.9813936e2
-1.2122006e1 -1.4748004e1 1.787754e2 1.787754e2
-1.0809007e1 -1.4748004e1 1.5941122e2 1.5941122e2
-9.496008e0 -1.4748004e1 1.4004714e2 1.4004714e2
-8.183009e0 -1.4748004e1 1.2068303e2 1.2068303e2
-6.87001e0 -1.4748004e1 1.0131892e2 1.0131892e2
